Year,Month,SiteID,Type,lat,lon,GPP,Mod17a2,gpp_lue_LAI,gpp_lue_CI,gpp_lue_MCMC
2009,8,FR-Fon,DBF,48.47636,2.7801,8.82881,8.7375,10.51435587,5.009555863,9.126339842
2009,9,FR-Fon,DBF,48.47636,2.7801,5.83663,7.308333333,8.240782239,4.025129448,6.866247663
2009,10,FR-Fon,DBF,48.47636,2.7801,3.22372,3.1375,4.188606158,1.469703844,2.991528365
2009,11,FR-Fon,DBF,48.47636,2.7801,0.336978,0.88125,0.304851883,0.320065922,0.75335136
2010,1,FR-Fon,DBF,48.47636,2.7801,0.174129,0.20625,0.027585394,0.046628613,0.125227675
2010,2,FR-Fon,DBF,48.47636,2.7801,0.502634,0.579166667,0.119473422,0.140092315,0.435805284
2010,3,FR-Fon,DBF,48.47636,2.7801,0.822866,1.5875,0.681298257,0.483876031,1.188794346
2010,4,FR-Fon,DBF,48.47636,2.7801,2.2158,4.783333333,1.683065428,1.822979469,2.771564308
2010,6,FR-Fon,DBF,48.47636,2.7801,10.4124,9.725,7.821592007,7.647736617,11.31707703
2010,7,FR-Fon,DBF,48.47636,2.7801,10.8511,7.10625,7.091476575,6.110415594,9.999313403
2010,8,FR-Fon,DBF,48.47636,2.7801,8.65331,6.316666667,5.596956655,4.3999976,8.015854999
2011,1,FR-Fon,DBF,48.47636,2.7801,0.222575,0.1625,0.019057425,0.057984247,0.155724821
2011,2,FR-Fon,DBF,48.47636,2.7801,0.195973,0.796875,0.17154716,0.166031058,0.516496657
2011,3,FR-Fon,DBF,48.47636,2.7801,0.580607,2.290625,0.906900231,0.566031242,1.390634578
2011,4,FR-Fon,DBF,48.47636,2.7801,4.32638,6.820833333,5.904258875,2.95157666,4.487425483
2011,5,FR-Fon,DBF,48.47636,2.7801,11.6152,8.8,10.75090933,5.892286141,9.470844047
2011,7,FR-Fon,DBF,48.47636,2.7801,9.15726,7.591666667,8.069872797,6.47390813,10.59414623
2011,8,FR-Fon,DBF,48.47636,2.7801,9.41823,7.60625,9.728432794,5.704742752,10.39282174
2011,9,FR-Fon,DBF,48.47636,2.7801,6.59299,6.233333333,7.949686716,4.171760904,7.116378226
2011,11,FR-Fon,DBF,48.47636,2.7801,0.406301,1.61875,1.318396481,0.576747004,1.357511408
2012,1,FR-Fon,DBF,48.47636,2.7801,0.17574,0.279166667,0.049169202,0.093501587,0.251111618
2012,2,FR-Fon,DBF,48.47636,2.7801,0.394929,0.66875,0.165540234,0.140190124,0.436109552
2012,3,FR-Fon,DBF,48.47636,2.7801,0.511715,2.50625,0.941390514,0.625464916,1.536652175
2012,6,FR-Fon,DBF,48.47636,2.7801,12.3143,7.758333333,5.320578313,5.60249255,8.290536525
2012,9,FR-Fon,DBF,48.47636,2.7801,7.62802,5.709375,6.417678866,3.773192757,6.436482674
2012,10,FR-Fon,DBF,48.47636,2.7801,3.15392,2.378125,3.211358793,1.325654065,2.698320314
2013,1,FR-Fon,DBF,48.47636,2.7801,0.26511,0.09375,0.010972987,0.041733103,0.112080098
2013,2,FR-Fon,DBF,48.47636,2.7801,0.13939,0.534375,0.156740136,0.151700154,0.471915456
2013,4,FR-Fon,DBF,48.47636,2.7801,1.55779,4.15,1.43209387,1.551144524,2.358280427
2013,7,FR-Fon,DBF,48.47636,2.7801,12.7143,10.296875,18.73912762,9.908194728,16.21414171
2013,8,FR-Fon,DBF,48.47636,2.7801,10.0295,7.815625,11.131873,5.983742058,10.90109883
2013,10,FR-Fon,DBF,48.47636,2.7801,3.65523,3.13125,4.089837292,1.594497433,3.245541146
2013,11,FR-Fon,DBF,48.47636,2.7801,0.480396,1.2,1.348948968,0.442584393,1.041727757
2014,2,FR-Fon,DBF,48.47636,2.7801,0.20693,0.96875,0.316658862,0.268167104,0.834225925
2014,3,FR-Fon,DBF,48.47636,2.7801,1.01662,2.725,1.27087972,0.747878821,1.837400611
2014,4,FR-Fon,DBF,48.47636,2.7801,2.27522,5.2625,2.688206332,2.11758416,3.219466143
2014,6,FR-Fon,DBF,48.47636,2.7801,6.42771,11.90833333,15.61526931,9.790282722,14.48760454
2014,7,FR-Fon,DBF,48.47636,2.7801,6.95476,8.666666667,10.21752214,7.060627655,11.55427608
2014,8,FR-Fon,DBF,48.47636,2.7801,10.3637,7.654166667,8.384336921,4.974544724,9.062557031
2014,10,FR-Fon,DBF,48.47636,2.7801,4.12496,3.1625,2.77323647,1.552782441,3.160631808
2014,11,FR-Fon,DBF,48.47636,2.7801,0.646532,1.0625,0.734781725,0.46287119,1.089477563
2004,2,FR-Gri,CRO,48.84422,1.95191,3.9109,0.725,0.752860182,0.875595815,1.265097773
2004,3,FR-Gri,CRO,48.84422,1.95191,6.37394,1.8125,1.881639825,2.097730784,2.179170511
2004,4,FR-Gri,CRO,48.84422,1.95191,8.79983,2.8625,2.373011537,3.926649707,3.776839921
2004,5,FR-Gri,CRO,48.84422,1.95191,11.1145,7.30625,11.57407549,8.658359817,8.055068328
2004,6,FR-Gri,CRO,48.84422,1.95191,6.85178,5.778125,4.367682515,9.583515507,7.646485675
2004,7,FR-Gri,CRO,48.84422,1.95191,0.661257,4.73125,3.15583973,6.923932971,5.707394501
2004,8,FR-Gri,CRO,48.84422,1.95191,1.46657,3.659375,2.622534199,5.406680053,4.271175934
2004,9,FR-Gri,CRO,48.84422,1.95191,1.30462,2.64375,1.315478504,3.300585014,2.454179453
2004,10,FR-Gri,CRO,48.84422,1.95191,4.04451,1.215625,0.92932365,2.026932751,1.401749599
2004,11,FR-Gri,CRO,48.84422,1.95191,2.84425,0.5125,0.406144117,0.664323344,0.655914016
2005,1,FR-Gri,CRO,48.84422,1.95191,0.802279,0.23125,0.156925365,0.482043695,0.595956776
2005,3,FR-Gri,CRO,48.84422,1.95191,0.792958,1.396875,0.49394231,1.188282603,1.23441503
2005,4,FR-Gri,CRO,48.84422,1.95191,1.02425,2.0375,1.695635618,3.624142729,3.485874208
2005,5,FR-Gri,CRO,48.84422,1.95191,1.1254,3.85625,3.693216304,6.682191955,6.216594588
2005,6,FR-Gri,CRO,48.84422,1.95191,6.19246,5.6125,5.25549611,10.5863366,8.446615558
2005,7,FR-Gri,CRO,48.84422,1.95191,16.1576,5.475,4.495201135,7.776202426,6.409919789
2005,8,FR-Gri,CRO,48.84422,1.95191,11.6716,4.034375,2.620492897,5.908953371,4.667962444
2005,9,FR-Gri,CRO,48.84422,1.95191,3.27353,1.953125,0.965781366,2.524147658,1.876852525
2005,10,FR-Gri,CRO,48.84422,1.95191,0.19158,0.9875,0.186757239,1.323832859,0.915512455
2005,11,FR-Gri,CRO,48.84422,1.95191,0.306707,0.454166667,0.137827867,0.500984013,0.494642314
2006,1,FR-Gri,CRO,48.84422,1.95191,0.440627,0.2,0.123318034,0.378808619,0.468325934
2006,4,FR-Gri,CRO,48.84422,1.95191,9.32149,3.975,5.852991254,4.881876219,4.695622571
2006,5,FR-Gri,CRO,48.84422,1.95191,13.8099,6.2625,16.0768821,8.934216036,8.31170362
2006,6,FR-Gri,CRO,48.84422,1.95191,10.2041,7.871875,14.98367002,14.05428381,11.21361777
2006,7,FR-Gri,CRO,48.84422,1.95191,0.959348,2.678125,1.216933876,4.759495462,3.92324974
2006,8,FR-Gri,CRO,48.84422,1.95191,0.76801,2.141666667,0.74926362,3.119105839,2.464035168
2006,9,FR-Gri,CRO,48.84422,1.95191,0.574994,1.95625,0.746306299,2.600709108,1.933780475
2006,10,FR-Gri,CRO,48.84422,1.95191,1.37948,1.1,0.480507518,1.57204074,1.087163585
2006,11,FR-Gri,CRO,48.84422,1.95191,1.57813,0.704166667,0.489852313,0.890270538,0.879001061
2007,1,FR-Gri,CRO,48.84422,1.95191,2.16371,0.475,0.425353364,0.703554621,0.869813564
2007,2,FR-Gri,CRO,48.84422,1.95191,3.54886,1.5,3.171644828,1.453126119,2.09953792
2007,3,FR-Gri,CRO,48.84422,1.95191,6.49029,2.828125,5.602273001,2.783386733,2.891445526
2007,4,FR-Gri,CRO,48.84422,1.95191,12.661,6.1875,15.98903886,9.427295268,9.067624509
2007,5,FR-Gri,CRO,48.84422,1.95191,12.1551,6.53125,12.88380664,8.641096747,8.039008103
2007,7,FR-Gri,CRO,48.84422,1.95191,0.163337,4.09375,2.24707417,6.125270043,5.049057048
2007,8,FR-Gri,CRO,48.84422,1.95191,1.53037,4.4375,3.789431856,6.076299084,4.800162422
2007,9,FR-Gri,CRO,48.84422,1.95191,1.43024,2.19375,0.77241444,2.422521082,1.801287177
2007,10,FR-Gri,CRO,48.84422,1.95191,0.97035,0.595833333,0.07480622,0.795398339,0.550067239
2007,11,FR-Gri,CRO,48.84422,1.95191,1.54742,0.425,0.168685209,0.525553639,0.518900926
2008,1,FR-Gri,CRO,48.84422,1.95191,0.689554,0.1,0.009530439,0.204929372,0.2533568
2008,2,FR-Gri,CRO,48.84422,1.95191,0.966147,0.9,0.878307143,0.983660761,1.421234566
2008,4,FR-Gri,CRO,48.84422,1.95191,3.68315,4.1625,6.387768956,4.964657216,4.775245303
2008,6,FR-Gri,CRO,48.84422,1.95191,9.77408,5.616666667,3.58730746,8.934905318,7.128973233
2008,7,FR-Gri,CRO,48.84422,1.95191,15.8147,5.395833333,4.45483398,8.34856934,6.881721551
2008,8,FR-Gri,CRO,48.84422,1.95191,10.7992,3.840625,2.348334274,5.134799984,4.056395774
2008,9,FR-Gri,CRO,48.84422,1.95191,3.11132,2.096875,0.91524796,2.609535834,1.940343666
2008,10,FR-Gri,CRO,48.84422,1.95191,1.44559,0.9125,0.267812236,1.168241855,0.807911635
2009,2,FR-Gri,CRO,48.84422,1.95191,0.971787,0.459375,0.166189145,0.386564527,0.558524737
2009,4,FR-Gri,CRO,48.84422,1.95191,9.33159,3.816666667,5.305157147,5.44267313,5.235023924
2009,5,FR-Gri,CRO,48.84422,1.95191,15.3302,6.025,7.76447509,7.551005257,7.024871289
2009,6,FR-Gri,CRO,48.84422,1.95191,12.0738,5.675,4.76553421,9.924791563,7.91878267
2009,7,FR-Gri,CRO,48.84422,1.95191,1.21591,3.73125,1.696418902,5.450004285,4.492435819
2009,8,FR-Gri,CRO,48.84422,1.95191,0.565246,2.890625,1.199110623,3.932911048,3.106926034
2009,9,FR-Gri,CRO,48.84422,1.95191,1.06749,1.58125,0.39370685,1.89966401,1.412512134
2009,10,FR-Gri,CRO,48.84422,1.95191,0.84802,0.795833333,0.169556059,1.03020164,0.712448271
2009,11,FR-Gri,CRO,48.84422,1.95191,0.517361,0.25,0.028940607,0.315584538,0.311589716
2010,1,FR-Gri,CRO,48.84422,1.95191,0.590764,0.1625,0.049384102,0.212377478,0.262564988
2010,2,FR-Gri,CRO,48.84422,1.95191,1.44324,0.321875,0.088573681,0.334793798,0.483724203
2010,3,FR-Gri,CRO,48.84422,1.95191,4.47763,1.203125,0.892770276,1.77422624,1.843106624
2010,4,FR-Gri,CRO,48.84422,1.95191,11.0894,4.191666667,6.573510231,6.362173052,6.119443027
2010,5,FR-Gri,CRO,48.84422,1.95191,12.6855,5.508333333,8.514257594,6.452083545,6.00251952
2010,6,FR-Gri,CRO,48.84422,1.95191,10.9593,6.5375,6.631834392,11.31782543,9.030255125
2010,8,FR-Gri,CRO,48.84422,1.95191,1.28363,2.796875,1.260019413,4.132683154,3.264742255
2010,9,FR-Gri,CRO,48.84422,1.95191,1.19881,1.696875,0.586041746,2.297501203,1.708327531
2010,10,FR-Gri,CRO,48.84422,1.95191,3.05211,1.8625,1.609876899,2.445353216,1.691113278
2011,1,FR-Gri,CRO,48.84422,1.95191,0.609914,0.075,0,0.098953904,0.122337975
2011,2,FR-Gri,CRO,48.84422,1.95191,0.934001,0.5125,0.173605919,0.437467686,0.632071768
2011,3,FR-Gri,CRO,48.84422,1.95191,1.83849,1.678125,0.966987245,1.841647958,1.91314584
2011,4,FR-Gri,CRO,48.84422,1.95191,2.57383,4.275,5.355321901,6.700168554,6.444543304
2011,5,FR-Gri,CRO,48.84422,1.95191,3.40504,5.3125,6.446440059,8.358942871,7.776513958
2011,6,FR-Gri,CRO,48.84422,1.95191,9.2818,4.729166667,2.633419339,7.583909126,6.051041755
2011,7,FR-Gri,CRO,48.84422,1.95191,13.9173,4.08125,2.144710601,5.674290339,4.677314702
2011,8,FR-Gri,CRO,48.84422,1.95191,13.6368,4.5375,4.363534665,6.699125702,5.292183779
2011,9,FR-Gri,CRO,48.84422,1.95191,2.65946,1.9375,0.569259323,2.550523283,1.896464357
2011,10,FR-Gri,CRO,48.84422,1.95191,0.953699,1.641666667,1.119162019,2.266629988,1.567515091
2011,11,FR-Gri,CRO,48.84422,1.95191,0.764892,1.2,1.567211782,1.192308323,1.177215505
2012,1,FR-Gri,CRO,48.84422,1.95191,1.83952,0.3375,0.289557849,0.622625125,0.769759395
2012,2,FR-Gri,CRO,48.84422,1.95191,3.22599,0.629166667,0.38601234,0.514963239,0.744040613
2012,3,FR-Gri,CRO,48.84422,1.95191,4.65459,2.3125,2.505891297,2.727156426,2.833032203
2012,5,FR-Gri,CRO,48.84422,1.95191,11.9609,4.6625,3.871681776,5.945111164,5.530871627
2012,7,FR-Gri,CRO,48.84422,1.95191,2.44722,3.825,1.901818228,5.702555533,4.700613688
2012,8,FR-Gri,CRO,48.84422,1.95191,1.70004,3.465625,1.833043226,5.290664865,4.179526109
2012,9,FR-Gri,CRO,48.84422,1.95191,1.62478,1.578125,0.413529859,1.852789215,1.377657962
2012,10,FR-Gri,CRO,48.84422,1.95191,1.10011,0.665625,0.23105772,1.091905203,0.755120109
2012,11,FR-Gri,CRO,48.84422,1.95191,0.801528,0.170833333,0.02298817,0.250675848,0.247502671
2013,2,FR-Gri,CRO,48.84422,1.95191,0.242822,0.45,0.259676187,0.461897807,0.667369438
2013,4,FR-Gri,CRO,48.84422,1.95191,5.97336,2.941666667,2.970161513,4.009410043,3.856442779
2013,5,FR-Gri,CRO,48.84422,1.95191,10.0248,2.19375,0.856559759,2.776700793,2.583227665
2013,6,FR-Gri,CRO,48.84422,1.95191,11.0931,6.425,8.903703011,10.00644681,7.983933675
2013,7,FR-Gri,CRO,48.84422,1.95191,3.96657,6.065625,6.203541357,9.964911068,8.214071233
2013,8,FR-Gri,CRO,48.84422,1.95191,0.97561,4.025,2.782616848,6.274526914,4.956758692
2013,10,FR-Gri,CRO,48.84422,1.95191,3.31746,1.2375,0.765597105,1.808984058,1.251024572
2013,11,FR-Gri,CRO,48.84422,1.95191,1.77493,0.445833333,0.240287604,0.49129317,0.485074142
2014,2,FR-Gri,CRO,48.84422,1.95191,3.10548,1.034375,1.872048976,1.286551653,1.858864104
2014,3,FR-Gri,CRO,48.84422,1.95191,5.82294,2.946875,4.59395896,3.442344951,3.57598633
2014,4,FR-Gri,CRO,48.84422,1.95191,11.3733,3.329166667,3.755417245,5.069423852,4.876014876
2014,5,FR-Gri,CRO,48.84422,1.95191,12.2267,4.675,5.689229223,6.706441725,6.239154698
2014,6,FR-Gri,CRO,48.84422,1.95191,7.81866,6.878125,7.445251841,12.03725928,9.604276276
2014,7,FR-Gri,CRO,48.84422,1.95191,0.35526,4.2375,2.145367104,5.789547802,4.772321371
2014,8,FR-Gri,CRO,48.84422,1.95191,0.620575,3.6875,2.31886901,5.228821215,4.130670785
2014,9,FR-Gri,CRO,48.84422,1.95191,0.435955,2.371875,1.050294596,3.13717693,2.332675913
2014,10,FR-Gri,CRO,48.84422,1.95191,0.271924,1.116666667,0.365142637,1.552993043,1.073990922
2014,11,FR-Gri,CRO,48.84422,1.95191,0.167215,0.658333333,0.384842332,0.78685045,0.776890115
1996,1,FR-LBr,ENF,44.71711,-0.7693,3.84924,NA,NA,NA,NA
1996,2,FR-LBr,ENF,44.71711,-0.7693,4.96487,NA,NA,NA,NA
1996,3,FR-LBr,ENF,44.71711,-0.7693,7.54793,NA,NA,NA,NA
1996,4,FR-LBr,ENF,44.71711,-0.7693,9.04414,NA,NA,NA,NA
1996,5,FR-LBr,ENF,44.71711,-0.7693,9.74331,NA,NA,NA,NA
1996,6,FR-LBr,ENF,44.71711,-0.7693,8.76308,NA,NA,NA,NA
1996,7,FR-LBr,ENF,44.71711,-0.7693,8.26931,NA,NA,NA,NA
1996,8,FR-LBr,ENF,44.71711,-0.7693,5.96427,NA,NA,NA,NA
1996,9,FR-LBr,ENF,44.71711,-0.7693,4.82913,NA,NA,NA,NA
1996,10,FR-LBr,ENF,44.71711,-0.7693,4.69332,NA,NA,NA,NA
1996,11,FR-LBr,ENF,44.71711,-0.7693,2.45321,NA,NA,NA,NA
1996,12,FR-LBr,ENF,44.71711,-0.7693,2.31891,NA,NA,NA,NA
1997,1,FR-LBr,ENF,44.71711,-0.7693,1.20978,NA,NA,NA,NA
1997,2,FR-LBr,ENF,44.71711,-0.7693,2.73226,NA,NA,NA,NA
1997,3,FR-LBr,ENF,44.71711,-0.7693,5.34093,NA,NA,NA,NA
1997,4,FR-LBr,ENF,44.71711,-0.7693,6.59191,NA,NA,NA,NA
1997,5,FR-LBr,ENF,44.71711,-0.7693,7.81664,NA,NA,NA,NA
1997,6,FR-LBr,ENF,44.71711,-0.7693,9.71015,NA,NA,NA,NA
1997,7,FR-LBr,ENF,44.71711,-0.7693,10.9011,NA,NA,NA,NA
1997,8,FR-LBr,ENF,44.71711,-0.7693,8.03189,NA,NA,NA,NA
1997,9,FR-LBr,ENF,44.71711,-0.7693,6.14201,NA,NA,NA,NA
1997,10,FR-LBr,ENF,44.71711,-0.7693,3.81568,NA,NA,NA,NA
1997,11,FR-LBr,ENF,44.71711,-0.7693,2.94689,NA,NA,NA,NA
1997,12,FR-LBr,ENF,44.71711,-0.7693,2.23519,NA,NA,NA,NA
1998,1,FR-LBr,ENF,44.71711,-0.7693,4.21038,NA,NA,NA,NA
1998,2,FR-LBr,ENF,44.71711,-0.7693,5.50853,NA,NA,NA,NA
1998,3,FR-LBr,ENF,44.71711,-0.7693,7.66094,NA,NA,NA,NA
1998,4,FR-LBr,ENF,44.71711,-0.7693,8.03797,NA,NA,NA,NA
1998,5,FR-LBr,ENF,44.71711,-0.7693,10.1158,NA,NA,NA,NA
1998,6,FR-LBr,ENF,44.71711,-0.7693,11.013,NA,NA,NA,NA
1998,7,FR-LBr,ENF,44.71711,-0.7693,10.4225,NA,NA,NA,NA
1998,8,FR-LBr,ENF,44.71711,-0.7693,3.94367,NA,NA,NA,NA
1998,9,FR-LBr,ENF,44.71711,-0.7693,5.10438,NA,NA,NA,NA
1998,10,FR-LBr,ENF,44.71711,-0.7693,4.26122,NA,NA,NA,NA
1998,11,FR-LBr,ENF,44.71711,-0.7693,2.70426,NA,NA,NA,NA
1998,12,FR-LBr,ENF,44.71711,-0.7693,1.73213,NA,NA,NA,NA
1999,1,FR-LBr,ENF,44.71711,-0.7693,2.70698,NA,NA,NA,NA
1999,2,FR-LBr,ENF,44.71711,-0.7693,2.45488,NA,NA,NA,NA
1999,3,FR-LBr,ENF,44.71711,-0.7693,3.97932,NA,NA,NA,NA
1999,4,FR-LBr,ENF,44.71711,-0.7693,4.89059,NA,NA,NA,NA
1999,5,FR-LBr,ENF,44.71711,-0.7693,7.15078,NA,NA,NA,NA
1999,6,FR-LBr,ENF,44.71711,-0.7693,9.90686,NA,NA,NA,NA
1999,7,FR-LBr,ENF,44.71711,-0.7693,9.92479,NA,NA,NA,NA
1999,8,FR-LBr,ENF,44.71711,-0.7693,9.00513,NA,NA,NA,NA
1999,9,FR-LBr,ENF,44.71711,-0.7693,7.52377,NA,NA,NA,NA
1999,10,FR-LBr,ENF,44.71711,-0.7693,6.09892,NA,NA,NA,NA
1999,11,FR-LBr,ENF,44.71711,-0.7693,4.53165,NA,NA,NA,NA
1999,12,FR-LBr,ENF,44.71711,-0.7693,3.49186,NA,NA,NA,NA
2000,3,FR-LBr,ENF,44.71711,-0.7693,7.57867,2.928125,1.247396032,3.293353841,3.597947012
2000,4,FR-LBr,ENF,44.71711,-0.7693,7.77591,4.654166667,4.001182416,4.459579731,5.171544349
2000,5,FR-LBr,ENF,44.71711,-0.7693,9.50537,6.35625,5.432449521,7.539447331,6.483688958
2000,6,FR-LBr,ENF,44.71711,-0.7693,10.6401,7.709375,7.43542237,10.14420683,7.935615989
2000,7,FR-LBr,ENF,44.71711,-0.7693,10.7031,7.896875,8.343925628,11.35405083,8.303413116
2000,8,FR-LBr,ENF,44.71711,-0.7693,8.04648,5.625,6.800037874,9.155493369,7.199763761
2000,9,FR-LBr,ENF,44.71711,-0.7693,4.50559,4.259375,3.518300108,6.358460773,5.251542487
2000,10,FR-LBr,ENF,44.71711,-0.7693,4.96223,1.81875,1.697181579,3.508240632,3.343199467
2000,12,FR-LBr,ENF,44.71711,-0.7693,2.76846,1.19375,0.361555213,1.632123205,1.447926968
2001,1,FR-LBr,ENF,44.71711,-0.7693,1.5326,1.3,0.400730346,1.408184997,1.289430125
2001,2,FR-LBr,ENF,44.71711,-0.7693,3.44526,1.933333333,0.549566841,1.960600143,2.212936285
2001,3,FR-LBr,ENF,44.71711,-0.7693,4.55366,3.5125,1.412497948,3.232019368,3.530939883
2001,4,FR-LBr,ENF,44.71711,-0.7693,5.63147,3.6875,2.915698107,3.762852685,4.363585968
2001,5,FR-LBr,ENF,44.71711,-0.7693,7.60528,6.9375,6.397529037,8.565466179,7.366033086
2001,6,FR-LBr,ENF,44.71711,-0.7693,11.3608,8.079166667,8.069271176,11.00897187,8.612104891
2001,7,FR-LBr,ENF,44.71711,-0.7693,10.5202,8.15,8.278423363,11.17407208,8.171791556
2001,8,FR-LBr,ENF,44.71711,-0.7693,6.99478,6.190625,5.520841592,8.622509793,6.780632243
2001,9,FR-LBr,ENF,44.71711,-0.7693,3.81154,4.278125,2.873224621,5.631460866,4.651103004
2001,10,FR-LBr,ENF,44.71711,-0.7693,3.73304,3.979166667,4.065236938,4.998480815,4.763333006
2001,11,FR-LBr,ENF,44.71711,-0.7693,2.76837,1.7,0.994419571,1.809347245,2.142764577
2001,12,FR-LBr,ENF,44.71711,-0.7693,1.63657,0.690625,0.256674296,1.069543825,0.948838509
2002,1,FR-LBr,ENF,44.71711,-0.7693,0,1.215625,0.228719802,1.071642638,0.981269012
2002,2,FR-LBr,ENF,44.71711,-0.7693,0,1.65,0.258560094,1.15755012,1.306530896
2002,4,FR-LBr,ENF,44.71711,-0.7693,0,4.179166667,3.256583927,4.436270632,5.14451399
2002,5,FR-LBr,ENF,44.71711,-0.7693,0,4.978125,3.267124742,5.99696745,5.157204491
2002,6,FR-LBr,ENF,44.71711,-0.7693,0,7.391666667,6.987661508,9.899989334,7.744569388
2002,7,FR-LBr,ENF,44.71711,-0.7693,0,7.90625,6.645643914,9.931264888,7.262905229
2002,8,FR-LBr,ENF,44.71711,-0.7693,0,6.225,3.692013043,6.864554394,5.398198433
2002,9,FR-LBr,ENF,44.71711,-0.7693,0,5.321875,4.328056978,7.344951916,6.066299445
2002,10,FR-LBr,ENF,44.71711,-0.7693,0,2.6125,1.380400783,2.853423685,2.719187634
2002,11,FR-LBr,ENF,44.71711,-0.7693,0,1.725,0.546568325,1.328565164,1.573386413
2002,12,FR-LBr,ENF,44.71711,-0.7693,0,0.895833333,0.067942026,0.480055522,0.425877982
2003,1,FR-LBr,ENF,44.71711,-0.7693,1.26693,0.828125,0.19593244,1.045523794,0.95735282
2003,2,FR-LBr,ENF,44.71711,-0.7693,2.07126,1.270833333,0.396222726,1.739740689,1.963651442
2003,3,FR-LBr,ENF,44.71711,-0.7693,3.34568,3.4375,1.9187026,4.594495722,5.0194279
2003,4,FR-LBr,ENF,44.71711,-0.7693,5.01433,4.0625,3.790880246,5.46788543,6.340824405
2003,5,FR-LBr,ENF,44.71711,-0.7693,6.63338,6.246875,5.688242774,8.517697181,7.324953241
2003,6,FR-LBr,ENF,44.71711,-0.7693,7.7554,5.30625,4.747528251,8.744073063,6.840318539
2003,7,FR-LBr,ENF,44.71711,-0.7693,6.76446,7.341666667,12.11619323,13.82675572,10.11174483
2003,8,FR-LBr,ENF,44.71711,-0.7693,3.43176,4.433333333,5.473278577,8.782423319,6.90638621
2003,9,FR-LBr,ENF,44.71711,-0.7693,4.51492,4.546875,3.833639269,7.307994718,6.035775973
2003,10,FR-LBr,ENF,44.71711,-0.7693,3.5511,3.0875,4.029137917,4.870126947,4.641017399
2003,11,FR-LBr,ENF,44.71711,-0.7693,2.71967,2.170833333,1.1375787,2.328553576,2.757647616
2003,12,FR-LBr,ENF,44.71711,-0.7693,2.22745,1.1125,0.394574899,1.526725559,1.354424165
2004,1,FR-LBr,ENF,44.71711,-0.7693,1.94076,0.720833333,0.204428083,1.051898566,0.963189994
2004,2,FR-LBr,ENF,44.71711,-0.7693,3.08938,1.715625,0.515866724,2.122232761,2.39537159
2004,3,FR-LBr,ENF,44.71711,-0.7693,4.54334,2.2375,1.084727524,2.939244448,3.211087023
2004,4,FR-LBr,ENF,44.71711,-0.7693,5.46497,3.278125,1.836407273,3.638748662,4.21966894
2004,5,FR-LBr,ENF,44.71711,-0.7693,7.32426,5.85,5.05350623,7.987630629,6.86911258
2004,6,FR-LBr,ENF,44.71711,-0.7693,9.03883,8.566666667,10.71876286,12.33874248,9.652358613
2004,7,FR-LBr,ENF,44.71711,-0.7693,8.60822,7.65,10.5666532,12.81574592,9.372375939
2004,8,FR-LBr,ENF,44.71711,-0.7693,7.41332,5.953125,4.506748098,8.379390076,6.589445984
2004,9,FR-LBr,ENF,44.71711,-0.7693,6.14693,4.84375,3.949401241,7.046062571,5.819442516
2004,10,FR-LBr,ENF,44.71711,-0.7693,4.70508,3.071875,3.631792705,4.604459796,4.387848255
2004,11,FR-LBr,ENF,44.71711,-0.7693,3.04444,1.670833333,1.102631962,1.994575598,2.362125871
2004,12,FR-LBr,ENF,44.71711,-0.7693,1.78393,0.659375,0.093323288,0.748937917,0.664415164
2005,1,FR-LBr,ENF,44.71711,-0.7693,2.23924,0.94375,0.187591362,1.126141421,1.031171811
2005,2,FR-LBr,ENF,44.71711,-0.7693,2.25795,1.034375,0.179911381,1.095407857,1.236390705
2005,3,FR-LBr,ENF,44.71711,-0.7693,2.99003,2.475,0.703292677,2.497104634,2.728054922
2005,4,FR-LBr,ENF,44.71711,-0.7693,4.7098,4.5,3.36628231,4.585706889,5.317807501
2005,5,FR-LBr,ENF,44.71711,-0.7693,6.35107,5.703125,4.189731666,7.816530715,6.721972004
2005,6,FR-LBr,ENF,44.71711,-0.7693,5.40615,6.10625,4.578866128,8.995657047,7.037127803
2005,7,FR-LBr,ENF,44.71711,-0.7693,5.20929,5.820833333,3.685583015,9.253008857,6.7668849
2005,8,FR-LBr,ENF,44.71711,-0.7693,2.28581,4.541666667,3.119573248,7.774760201,6.113972726
2005,9,FR-LBr,ENF,44.71711,-0.7693,2.88524,3.715625,1.456112848,5.065763174,4.183885297
2005,10,FR-LBr,ENF,44.71711,-0.7693,3.57968,2.958333333,1.994071488,4.182557948,3.985794297
2005,11,FR-LBr,ENF,44.71711,-0.7693,2.42211,1.565625,0.702231407,1.734035863,2.053575196
2005,12,FR-LBr,ENF,44.71711,-0.7693,1.64389,0.628125,0.104055695,0.683237138,0.606129166
2006,1,FR-LBr,ENF,44.71711,-0.7693,1.84168,0.884375,0.169055818,0.984115917,0.901123583
2006,2,FR-LBr,ENF,44.71711,-0.7693,2.10681,1.2375,0.249320772,1.308632461,1.477058066
2006,3,FR-LBr,ENF,44.71711,-0.7693,3.03827,2.3875,0.683231392,2.269367137,2.479254615
2006,4,FR-LBr,ENF,44.71711,-0.7693,4.78243,3.38125,1.751901035,3.579782044,4.151288398
2006,5,FR-LBr,ENF,44.71711,-0.7693,6.16745,6.065625,3.952886864,7.62465219,6.556962472
2006,6,FR-LBr,ENF,44.71711,-0.7693,8.13383,6.134375,5.821358713,9.859191808,7.712654276
